PerryField,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2025-04-28 11:50:56,23.0,55.5,13.6,065057993
2,2025-04-28 12:20:56,19.5,57.0,10.8
3,2025-04-28 12:50:56,18.5,60.0,10.6
4,2025-04-28 13:20:56,19.0,60.0,11.1
5,2025-04-28 13:50:56,19.5,60.0,11.5
6,2025-04-28 14:20:56,19.5,61.5,11.9
7,2025-04-28 14:50:56,20.0,59.5,11.9
8,2025-04-28 15:20:56,19.5,59.5,11.4
9,2025-04-28 15:50:56,18.5,62.5,11.2
10,2025-04-28 16:20:56,19.0,61.5,11.4
11,2025-04-28 16:50:56,19.0,61.5,11.4
12,2025-04-28 17:20:56,19.0,60.0,11.1
13,2025-04-28 17:50:56,18.0,62.5,10.7
14,2025-04-28 18:20:56,17.0,64.0,10.1
15,2025-04-28 18:50:56,15.5,68.5,9.7
16,2025-04-28 19:20:56,14.0,74.0,9.4
17,2025-04-28 19:50:56,13.0,80.0,9.6
18,2025-04-28 20:20:56,13.0,78.5,9.4
19,2025-04-28 20:50:56,12.0,82.5,9.1
20,2025-04-28 21:20:56,11.5,84.5,9.0
21,2025-04-28 21:50:56,11.0,86.5,8.8
22,2025-04-28 22:20:56,10.5,89.5,8.8
23,2025-04-28 22:50:56,10.5,89.0,8.8
24,2025-04-28 23:20:56,10.0,89.5,8.4
25,2025-04-28 23:50:56,9.0,91.5,7.7
26,2025-04-29 00:20:56,11.5,86.5,9.3
27,2025-04-29 00:50:56,10.5,90.0,8.9
28,2025-04-29 01:20:56,10.5,92.0,9.3
29,2025-04-29 01:50:56,10.5,90.5,9.0
30,2025-04-29 02:20:56,10.5,90.5,9.0
31,2025-04-29 02:50:56,11.0,88.5,9.2
32,2025-04-29 03:20:56,10.0,89.5,8.4
33,2025-04-29 03:50:56,10.0,91.0,8.6
34,2025-04-29 04:20:56,10.0,91.5,8.7
35,2025-04-29 04:50:56,10.0,92.5,8.8
36,2025-04-29 05:20:56,10.0,93.5,9.0
37,2025-04-29 05:50:56,10.5,90.5,9.0
38,2025-04-29 06:20:56,9.5,90.5,8.0
39,2025-04-29 06:50:56,9.0,92.0,7.8
40,2025-04-29 07:20:56,10.0,93.5,9.0
41,2025-04-29 07:50:56,11.5,90.5,10.0
42,2025-04-29 08:20:56,13.5,83.5,10.8
43,2025-04-29 08:50:56,15.5,80.5,12.2
44,2025-04-29 09:20:56,16.0,75.0,11.6
45,2025-04-29 09:50:56,16.5,74.5,12.0
46,2025-04-29 10:20:56,16.5,73.5,11.8
