LeBuhn3,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2025-03-10 13:30:29,21.0,44.5,8.5,065057165
2,2025-03-10 14:00:29,21.0,44.5,8.5
3,2025-03-10 14:30:29,21.5,44.0,8.7
4,2025-03-10 15:00:29,21.0,49.0,9.9
5,2025-03-10 15:30:29,21.5,42.5,8.2
6,2025-03-10 16:00:29,21.5,43.0,8.4
7,2025-03-10 16:30:29,21.0,43.5,8.1
8,2025-03-10 17:00:29,21.0,43.0,8.0
9,2025-03-10 17:30:29,21.0,43.5,8.1
10,2025-03-10 18:00:29,21.0,43.0,8.0
11,2025-03-10 18:30:29,21.0,43.0,8.0
12,2025-03-10 19:00:29,16.0,48.0,5.0
13,2025-03-10 19:30:29,14.0,54.0,4.9
14,2025-03-10 20:00:29,12.0,57.5,3.9
15,2025-03-10 20:30:29,12.0,58.5,4.1
16,2025-03-10 21:00:29,11.0,69.0,5.5
17,2025-03-10 21:30:29,10.5,73.5,6.0
18,2025-03-10 22:00:29,10.0,74.5,5.7
19,2025-03-10 22:30:29,9.5,73.0,4.9
20,2025-03-10 23:00:29,10.5,61.0,3.3
21,2025-03-10 23:30:29,10.5,66.0,4.4
22,2025-03-11 00:00:29,10.5,66.0,4.4
23,2025-03-11 00:30:29,11.5,76.0,7.4
24,2025-03-11 01:00:29,11.5,81.5,8.4
25,2025-03-11 01:30:29,11.5,69.0,6.0
26,2025-03-11 02:00:29,12.0,61.5,4.8
27,2025-03-11 02:30:29,11.5,64.5,5.0
28,2025-03-11 03:00:29,11.5,68.0,5.8
29,2025-03-11 03:30:29,12.0,65.5,5.7
30,2025-03-11 04:00:29,11.5,71.0,6.4
31,2025-03-11 04:30:29,11.0,78.0,7.3
32,2025-03-11 05:00:29,11.0,76.0,6.9
33,2025-03-11 05:30:29,11.0,73.0,6.4
34,2025-03-11 06:00:29,11.5,64.0,4.9
35,2025-03-11 06:30:29,11.0,73.0,6.4
36,2025-03-11 07:00:29,10.5,79.0,7.0
37,2025-03-11 07:30:29,10.5,79.5,7.1
38,2025-03-11 08:00:29,9.5,88.0,7.6
39,2025-03-11 08:30:29,9.5,90.0,7.9
40,2025-03-11 09:00:29,9.5,90.5,8.0
41,2025-03-11 09:30:29,10.0,86.0,7.8
42,2025-03-11 10:00:29,11.0,82.5,8.1
43,2025-03-11 10:30:29,11.0,81.5,8.0
44,2025-03-11 11:00:29,12.0,78.5,8.4
45,2025-03-11 11:30:29,13.5,70.5,8.2
46,2025-03-11 12:00:29,13.5,70.0,8.1
47,2025-03-11 12:30:29,15.0,71.0,9.8
48,2025-03-11 13:00:29,14.5,72.0,9.5
49,2025-03-11 13:30:29,15.0,73.0,10.2
50,2025-03-11 14:00:29,15.5,70.0,10.1
51,2025-03-11 14:30:29,15.5,67.0,9.4
52,2025-03-11 15:00:29,15.5,66.5,9.3
53,2025-03-11 15:30:29,16.5,63.5,9.6
54,2025-03-11 16:00:29,17.0,65.0,10.4
55,2025-03-11 16:30:29,17.0,63.5,10.0
56,2025-03-11 17:00:29,16.5,64.0,9.7
57,2025-03-11 17:30:29,16.5,64.0,9.7
58,2025-03-11 18:00:29,16.0,65.0,9.4
59,2025-03-11 18:30:29,15.0,65.0,8.5
60,2025-03-11 19:00:29,14.5,68.5,8.8
61,2025-03-11 19:30:29,12.5,73.5,7.9
62,2025-03-11 20:00:29,11.5,77.5,7.7
63,2025-03-11 20:30:29,11.0,80.0,7.7
64,2025-03-11 21:00:29,10.5,80.5,7.3
65,2025-03-11 21:30:29,9.5,82.5,6.7
66,2025-03-11 22:00:29,10.0,82.0,7.1
67,2025-03-11 22:30:29,11.0,80.5,7.8
68,2025-03-11 23:00:29,11.0,78.0,7.3
69,2025-03-11 23:30:29,10.5,79.5,7.1
70,2025-03-12 00:00:29,10.5,80.5,7.3
71,2025-03-12 00:30:29,10.0,81.0,6.9
72,2025-03-12 01:00:29,10.0,80.5,6.8
73,2025-03-12 01:30:29,9.5,81.0,6.4
74,2025-03-12 02:00:29,9.5,82.0,6.6
75,2025-03-12 02:30:29,8.5,84.0,6.0
76,2025-03-12 03:00:29,9.0,83.5,6.4
77,2025-03-12 03:30:29,8.0,87.5,6.1
78,2025-03-12 04:00:29,7.0,92.0,5.8
79,2025-03-12 04:30:29,10.0,86.5,7.9
80,2025-03-12 05:00:29,10.0,88.0,8.1
81,2025-03-12 05:30:29,10.0,90.5,8.5
82,2025-03-12 06:00:29,10.5,90.0,8.9
83,2025-03-12 06:30:29,10.5,89.0,8.8
84,2025-03-12 07:00:29,9.5,91.0,8.1
85,2025-03-12 07:30:29,10.0,90.5,8.5
86,2025-03-12 08:00:29,10.5,90.5,9.0
87,2025-03-12 08:30:29,11.5,92.5,10.3
88,2025-03-12 09:00:29,11.5,92.5,10.3
89,2025-03-12 09:30:29,12.0,90.0,10.4
90,2025-03-12 10:00:29,12.5,91.0,11.1
91,2025-03-12 10:30:29,13.0,92.0,11.7
92,2025-03-12 11:00:29,14.0,85.5,11.6
93,2025-03-12 11:30:29,14.5,85.5,12.1
94,2025-03-12 12:00:29,17.0,75.5,12.6
95,2025-03-12 12:30:29,14.5,82.5,11.6
96,2025-03-12 13:00:29,14.5,80.0,11.1
97,2025-03-12 13:30:29,16.5,74.0,11.9
98,2025-03-12 14:00:29,17.0,73.5,12.2
99,2025-03-12 14:30:29,18.0,70.5,12.6
100,2025-03-12 15:00:29,16.5,75.0,12.1
101,2025-03-12 15:30:29,16.0,77.5,12.1
102,2025-03-12 16:00:29,15.0,80.5,11.7
103,2025-03-12 16:30:29,14.0,85.5,11.6
104,2025-03-12 17:00:29,14.0,81.0,10.8
105,2025-03-12 17:30:29,13.5,82.0,10.5
106,2025-03-12 18:00:29,13.0,84.5,10.5
107,2025-03-12 18:30:29,12.5,87.5,10.5
108,2025-03-12 19:00:29,12.5,89.0,10.7
109,2025-03-12 19:30:29,12.0,93.5,11.0
110,2025-03-12 20:00:29,12.0,94.0,11.1
111,2025-03-12 20:30:29,12.5,92.0,11.2
112,2025-03-12 21:00:29,11.0,92.5,9.8
113,2025-03-12 21:30:29,10.0,93.5,9.0
114,2025-03-12 22:00:29,9.5,94.5,8.7
115,2025-03-12 22:30:29,9.5,92.5,8.3
116,2025-03-12 23:00:29,10.0,92.0,8.8
117,2025-03-12 23:30:29,9.5,93.5,8.5
118,2025-03-13 00:00:29,9.5,94.0,8.6
119,2025-03-13 00:30:29,9.5,94.5,8.7
120,2025-03-13 01:00:29,8.5,95.0,7.7
121,2025-03-13 01:30:29,8.5,95.5,7.8
122,2025-03-13 02:00:29,8.5,96.5,8.0
123,2025-03-13 02:30:29,9.0,94.5,8.2
124,2025-03-13 03:00:29,8.5,94.5,7.7
125,2025-03-13 03:30:29,7.5,95.0,6.8
126,2025-03-13 04:00:29,7.5,96.5,7.0
127,2025-03-13 04:30:29,7.0,96.5,6.5
128,2025-03-13 05:00:29,7.5,97.0,7.1
129,2025-03-13 05:30:29,7.0,96.0,6.4
130,2025-03-13 06:00:29,7.5,100.0,7.5
131,2025-03-13 06:30:29,9.0,88.5,7.2
132,2025-03-13 07:00:29,9.5,85.0,7.1
133,2025-03-13 07:30:29,8.0,88.5,6.2
134,2025-03-13 08:00:29,9.0,88.5,7.2
135,2025-03-13 08:30:29,10.0,82.5,7.2
136,2025-03-13 09:00:29,10.5,73.5,6.0
137,2025-03-13 09:30:29,11.5,74.0,7.0
138,2025-03-13 10:00:29,12.0,72.0,7.1
139,2025-03-13 10:30:29,12.5,72.0,7.6
140,2025-03-13 11:00:29,11.5,74.5,7.1
141,2025-03-13 11:30:29,12.5,72.0,7.6
142,2025-03-13 12:00:29,11.5,76.0,7.4
143,2025-03-13 12:30:29,14.0,67.5,8.1
144,2025-03-13 13:00:29,13.0,67.0,7.0
145,2025-03-13 13:30:29,13.5,68.5,7.8
146,2025-03-13 14:00:29,12.5,71.5,7.5
147,2025-03-13 14:30:29,13.5,64.0,6.8
148,2025-03-13 15:00:29,13.5,66.0,7.3
149,2025-03-13 15:30:29,13.0,66.5,6.9
150,2025-03-13 16:00:29,14.0,64.5,7.4
151,2025-03-13 16:30:29,12.0,73.5,7.4
152,2025-03-13 17:00:29,13.5,64.0,6.8
153,2025-03-13 17:30:29,13.5,63.0,6.6
154,2025-03-13 18:00:29,13.0,63.5,6.2
155,2025-03-13 18:30:29,12.0,63.5,5.3
156,2025-03-13 19:00:29,11.5,67.5,5.7
157,2025-03-13 19:30:29,10.5,71.0,5.5
158,2025-03-13 20:00:29,10.0,73.5,5.5
159,2025-03-13 20:30:29,10.0,74.5,5.7
160,2025-03-13 21:00:29,9.5,76.5,5.6
161,2025-03-13 21:30:29,9.5,78.5,6.0
162,2025-03-13 22:00:29,9.0,81.0,5.9
163,2025-03-13 22:30:29,9.0,78.5,5.5
164,2025-03-13 23:00:29,8.5,79.0,5.1
165,2025-03-13 23:30:29,8.5,81.0,5.4
166,2025-03-14 00:00:29,7.0,82.5,4.2
167,2025-03-14 00:30:29,7.0,85.5,4.7
168,2025-03-14 01:00:29,8.0,88.0,6.1
169,2025-03-14 01:30:29,8.5,82.0,5.6
170,2025-03-14 02:00:29,7.0,85.0,4.7
171,2025-03-14 02:30:29,6.5,87.0,4.5
172,2025-03-14 03:00:29,6.0,87.5,4.1
173,2025-03-14 03:30:29,5.5,89.5,3.9
174,2025-03-14 04:00:29,5.5,91.0,4.2
175,2025-03-14 04:30:29,6.0,91.0,4.6
176,2025-03-14 05:00:29,7.0,92.5,5.9
177,2025-03-14 05:30:29,7.5,90.0,6.0
178,2025-03-14 06:00:29,7.5,91.5,6.2
179,2025-03-14 06:30:29,7.5,93.0,6.4
180,2025-03-14 07:00:29,7.5,94.5,6.7
181,2025-03-14 07:30:29,7.5,93.5,6.5
182,2025-03-14 08:00:29,7.5,95.0,6.8
183,2025-03-14 08:30:29,7.5,97.0,7.1
184,2025-03-14 09:00:29,8.0,98.0,7.7
185,2025-03-14 09:30:29,8.0,97.5,7.6
186,2025-03-14 10:00:29,8.5,97.5,8.1
187,2025-03-14 10:30:29,8.5,97.5,8.1
188,2025-03-14 11:00:29,9.0,97.0,8.5
189,2025-03-14 11:30:29,9.0,97.5,8.6
190,2025-03-14 12:00:29,9.5,96.0,8.9
191,2025-03-14 12:30:29,10.5,93.5,9.5
192,2025-03-14 13:00:29,10.0,94.5,9.2
193,2025-03-14 13:30:29,10.5,95.0,9.7
194,2025-03-14 14:00:29,11.5,93.0,10.4
195,2025-03-14 14:30:29,12.5,88.0,10.6
196,2025-03-14 15:00:29,11.5,91.5,10.2
197,2025-03-14 15:30:29,13.5,84.5,10.9
198,2025-03-14 16:00:29,12.5,87.5,10.5
199,2025-03-14 16:30:29,13.5,82.0,10.5
200,2025-03-14 17:00:29,14.0,77.5,10.1
201,2025-03-14 17:30:29,12.0,83.0,9.2
202,2025-03-14 18:00:29,11.5,83.5,8.8
203,2025-03-14 18:30:29,11.0,85.5,8.7
204,2025-03-14 19:00:29,10.5,89.0,8.8
205,2025-03-14 19:30:29,10.5,90.0,8.9
206,2025-03-14 20:00:29,10.0,92.0,8.8
207,2025-03-14 20:30:29,9.5,95.0,8.7
208,2025-03-14 21:00:29,10.0,94.0,9.1
209,2025-03-14 21:30:29,10.5,93.5,9.5
210,2025-03-14 22:00:29,11.0,88.0,9.1
211,2025-03-14 22:30:29,11.0,86.0,8.8
212,2025-03-14 23:00:29,11.5,87.5,9.5
213,2025-03-14 23:30:29,11.0,85.5,8.7
214,2025-03-15 00:00:29,10.5,86.0,8.3
215,2025-03-15 00:30:29,10.5,86.0,8.3
216,2025-03-15 01:00:29,11.0,86.5,8.8
217,2025-03-15 01:30:29,11.0,85.5,8.7
218,2025-03-15 02:00:29,11.0,85.0,8.6
219,2025-03-15 02:30:29,11.0,85.0,8.6
220,2025-03-15 03:00:29,10.5,86.5,8.3
221,2025-03-15 03:30:29,10.5,86.0,8.3
222,2025-03-15 04:00:29,10.5,86.0,8.3
223,2025-03-15 04:30:29,10.0,87.5,8.0
224,2025-03-15 05:00:29,10.0,87.5,8.0
225,2025-03-15 05:30:29,10.0,86.0,7.8
226,2025-03-15 06:00:29,10.0,86.5,7.9
227,2025-03-15 06:30:29,10.0,87.0,7.9
228,2025-03-15 07:00:29,9.5,86.0,7.3
229,2025-03-15 07:30:29,9.0,84.5,6.5
230,2025-03-15 08:00:29,9.0,84.0,6.4
231,2025-03-15 08:30:29,10.5,76.0,6.5
232,2025-03-15 09:00:29,11.5,72.0,6.6
233,2025-03-15 09:30:29,12.5,68.5,6.9
234,2025-03-15 10:00:29,13.0,67.0,7.0
235,2025-03-15 10:30:29,14.0,67.5,8.1
236,2025-03-15 11:00:29,15.0,64.5,8.4
237,2025-03-15 11:30:29,15.5,61.5,8.1
238,2025-03-15 12:00:29,15.5,62.0,8.3
239,2025-03-15 12:30:29,16.0,63.5,9.1
240,2025-03-15 13:00:29,15.5,63.5,8.6
241,2025-03-15 13:30:29,16.0,62.0,8.7
242,2025-03-15 14:00:29,15.5,61.5,8.1
243,2025-03-15 14:30:29,16.0,62.5,8.8
244,2025-03-15 15:00:29,15.5,63.0,8.5
245,2025-03-15 15:30:29,15.5,67.5,9.5
246,2025-03-15 16:00:29,15.5,68.5,9.7
247,2025-03-15 16:30:29,15.5,69.0,9.8
248,2025-03-15 17:00:29,15.0,69.5,9.5
249,2025-03-15 17:30:29,15.0,65.5,8.6
250,2025-03-15 18:00:29,14.5,65.5,8.1
251,2025-03-15 18:30:29,14.0,67.5,8.1
252,2025-03-15 19:00:29,13.0,69.5,7.6
253,2025-03-15 19:30:29,12.0,74.0,7.5
254,2025-03-15 20:00:29,11.5,75.0,7.2
255,2025-03-15 20:30:29,11.5,79.5,8.1
256,2025-03-15 21:00:29,11.0,81.0,7.9
257,2025-03-15 21:30:29,11.0,83.5,8.3
258,2025-03-15 22:00:29,11.0,84.0,8.4
259,2025-03-15 22:30:29,11.0,84.5,8.5
260,2025-03-15 23:00:29,11.0,85.5,8.7
261,2025-03-15 23:30:29,11.0,83.5,8.3
262,2025-03-16 00:00:29,10.5,82.5,7.7
263,2025-03-16 00:30:29,9.5,83.5,6.8
264,2025-03-16 01:00:29,10.0,83.0,7.3
265,2025-03-16 01:30:29,10.5,81.5,7.5
266,2025-03-16 02:00:29,10.5,80.0,7.2
267,2025-03-16 02:30:29,9.0,84.5,6.5
268,2025-03-16 03:00:29,9.5,85.0,7.1
269,2025-03-16 03:30:29,8.5,84.5,6.0
270,2025-03-16 04:00:29,8.0,87.0,6.0
271,2025-03-16 04:30:29,8.5,88.0,6.6
272,2025-03-16 05:00:29,9.0,85.0,6.6
273,2025-03-16 05:30:29,8.5,87.5,6.5
274,2025-03-16 06:00:29,8.5,89.0,6.8
275,2025-03-16 06:30:29,6.0,88.5,4.2
276,2025-03-16 07:00:29,5.0,92.5,3.9
277,2025-03-16 07:30:29,4.5,93.5,3.5
278,2025-03-16 08:00:29,4.0,93.5,3.0
279,2025-03-16 08:30:29,6.5,95.5,5.8
280,2025-03-16 09:00:29,10.5,88.5,8.7
281,2025-03-16 09:30:29,15.0,68.0,9.1
282,2025-03-16 10:00:29,14.5,69.5,9.0
283,2025-03-16 10:30:29,15.5,66.5,9.3
284,2025-03-16 11:00:29,16.5,62.5,9.3
285,2025-03-16 11:30:29,16.5,63.5,9.6
286,2025-03-16 12:00:29,16.0,65.0,9.4
287,2025-03-16 12:30:29,17.5,63.0,10.4
288,2025-03-16 13:00:29,16.0,64.5,9.3
289,2025-03-16 13:30:29,18.0,60.5,10.3
290,2025-03-16 14:00:29,19.0,59.0,10.8
291,2025-03-16 14:30:29,18.0,62.5,10.7
292,2025-03-16 15:00:29,17.5,63.5,10.5
293,2025-03-16 15:30:29,18.0,65.5,11.4
294,2025-03-16 16:00:29,16.5,68.5,10.7
295,2025-03-16 16:30:29,18.0,64.5,11.2
296,2025-03-16 17:00:29,15.5,72.0,10.5
297,2025-03-16 17:30:29,15.0,76.5,10.9
298,2025-03-16 18:00:29,13.5,78.5,9.8
299,2025-03-16 18:30:29,13.0,83.0,10.2
300,2025-03-16 19:00:29,12.5,86.0,10.2
301,2025-03-16 19:30:29,12.0,84.5,9.5
302,2025-03-16 20:00:29,12.0,86.5,9.8
303,2025-03-16 20:30:29,11.5,85.5,9.2
304,2025-03-16 21:00:29,11.0,88.0,9.1
305,2025-03-16 21:30:29,10.5,92.0,9.3
306,2025-03-16 22:00:29,10.5,87.0,8.4
307,2025-03-16 22:30:29,9.5,86.0,7.3
308,2025-03-16 23:00:29,8.0,85.0,5.6
309,2025-03-16 23:30:29,8.0,87.5,6.1
310,2025-03-17 00:00:29,8.5,86.0,6.3
311,2025-03-17 00:30:29,9.0,83.0,6.3
312,2025-03-17 01:00:29,8.5,84.5,6.0
313,2025-03-17 01:30:29,7.0,87.5,5.1
